region	country	latency
107	0	100
107	1	9425
107	2	7110
107	3	6695
107	4	2710
107	5	7400
107	6	1170
107	7	5565
107	8	8295
107	9	1415
107	10	150
107	11	7095
107	12	455
107	13	8515
107	14	3240
107	15	7275
107	16	6045
107	17	595
107	18	6355
107	19	7580
108	0	2435
108	1	1545
108	2	5335
108	3	8845
108	4	6230
108	5	5745
108	6	4150
108	7	4815
108	8	7840
108	9	3530
108	10	4635
108	11	1970
108	12	210
108	13	8960
108	14	5230
108	15	5730
108	16	115
108	17	3405
108	18	6765
108	19	7155
109	0	2400
109	1	7585
109	2	7625
109	3	760
109	4	765
109	5	3640
109	6	405
109	7	7690
109	8	8580
109	9	8105
109	10	4625
109	11	5955
109	12	4245
109	13	2090
109	14	4570
109	15	6760
109	16	1870
109	17	1250
109	18	4870
109	19	7865
110	0	4575
110	1	9410
110	2	2665
110	3	1740
110	4	6735
110	5	5670
110	6	5340
110	7	9160
110	8	5850
110	9	3080
110	10	7840
110	11	6065
110	12	7590
110	13	9815
110	14	1945
110	15	4200
110	16	9135
110	17	4720
110	18	4000
110	19	4885
111	0	345
111	1	2055
111	2	7795
111	3	770
111	4	8365
111	5	1255
111	6	2885
111	7	3735
111	8	730
111	9	590
111	10	5135
111	11	755
111	12	6475
111	13	6605
111	14	3840
111	15	1385
111	16	5115
111	17	9140
111	18	9270
111	19	1695
112	0	6225
112	1	8370
112	2	9150
112	3	7065
112	4	5785
112	5	7565
112	6	9740
112	7	9720
112	8	3560
112	9	7640
112	10	6680
112	11	7285
112	12	7665
112	13	7510
112	14	4470
112	15	985
112	16	4860
112	17	4710
112	18	400
112	19	1210
113	0	7925
113	1	8505
113	2	3970
113	3	9190
113	4	4275
113	5	4375
113	6	4805
113	7	3260
113	8	3460
113	9	9505
113	10	6865
113	11	8660
113	12	8480
113	13	5185
113	14	4165
113	15	9340
113	16	4210
113	17	8435
113	18	5705
113	19	7590
114	0	5070
114	1	3720
114	2	3685
114	3	1950
114	4	2715
114	5	1435
114	6	4240
114	7	4575
114	8	6005
114	9	4870
114	10	6960
114	11	805
114	12	4950
114	13	9075
114	14	7670
114	15	4310
114	16	5945
114	17	6505
114	18	1740
114	19	5060
115	0	1035
115	1	2215
115	2	7830
115	3	1505
115	4	6830
115	5	2435
115	6	8600
115	7	2630
115	8	4090
115	9	3325
115	10	3230
115	11	2365
115	12	155
115	13	7265
115	14	7745
115	15	8975
115	16	3555
115	17	9510
115	18	3220
115	19	3020
116	0	4150
116	1	730
116	2	8850
116	3	7180
116	4	810
116	5	830
116	6	6070
116	7	1095
116	8	8125
116	9	2305
116	10	9795
116	11	8820
116	12	6535
116	13	1555
116	14	6945
116	15	6265
116	16	8325
116	17	7525
116	18	7765
116	19	1145
117	0	9610
117	1	7785
117	2	6965
117	3	8485
117	4	4165
117	5	7990
117	6	3865
117	7	3610
117	8	3035
117	9	6620
117	10	7810
117	11	6410
117	12	825
117	13	420
117	14	3420
117	15	170
117	16	9090
117	17	3185
117	18	3715
117	19	5705
118	0	8905
118	1	3225
118	2	8380
118	3	1465
118	4	690
118	5	2475
118	6	870
118	7	3425
118	8	4480
118	9	2315
118	10	3625
118	11	2330
118	12	4335
118	13	8440
118	14	9570
118	15	1230
118	16	8840
118	17	2815
118	18	4585
118	19	2990
119	0	1460
119	1	4850
119	2	8145
119	3	4465
119	4	4100
119	5	3130
119	6	9705
119	7	2545
119	8	1840
119	9	8955
119	10	7375
119	11	4835
119	12	8735
119	13	1005
119	14	4835
119	15	4465
119	16	2700
119	17	8035
119	18	55
119	19	4755
120	0	8880
120	1	5590
120	2	165
120	3	7395
120	4	5370
120	5	5080
120	6	4080
120	7	1155
120	8	4440
120	9	9155
120	10	6645
120	11	680
120	12	8170
120	13	4260
120	14	6640
120	15	7125
120	16	9075
120	17	2545
120	18	8210
120	19	2965
121	0	3305
121	1	4595
121	2	8170
121	3	6865
121	4	2695
121	5	1610
121	6	9975
121	7	7680
121	8	7400
121	9	5655
121	10	2830
121	11	4760
121	12	9765
121	13	2720
121	14	1135
121	15	2655
121	16	7990
121	17	6075
121	18	7195
121	19	4270
122	0	65
122	1	3050
122	2	9355
122	3	5995
122	4	490
122	5	6565
122	6	8095
122	7	3130
122	8	805
122	9	8880
122	10	640
122	11	835
122	12	3505
122	13	7105
122	14	4625
122	15	8640
122	16	305
122	17	9330
122	18	2605
122	19	970
123	0	9835
123	1	9560
123	2	4690
123	3	5670
123	4	9960
123	5	5530
123	6	8975
123	7	1600
123	8	735
123	9	1370
123	10	8960
123	11	7810
123	12	8000
123	13	3555
123	14	1390
123	15	1915
123	16	5300
123	17	7850
123	18	5005
123	19	3095
124	0	6275
124	1	4700
124	2	8025
124	3	1860
124	4	5830
124	5	530
124	6	4810
124	7	2535
124	8	3775
124	9	4595
124	10	7725
124	11	9490
124	12	5825
124	13	7155
124	14	9015
124	15	6930
124	16	550
124	17	4915
124	18	5440
124	19	9775
125	0	2735
125	1	5600
125	2	8745
125	3	3215
125	4	3940
125	5	8320
125	6	4010
125	7	4210
125	8	8330
125	9	5130
125	10	6780
125	11	1490
125	12	2350
125	13	1790
125	14	7230
125	15	3430
125	16	130
125	17	5520
125	18	9770
125	19	8520
126	0	8000
126	1	8755
126	2	2215
126	3	5510
126	4	9465
126	5	6570
126	6	7870
126	7	5145
126	8	7105
126	9	9085
126	10	5740
126	11	7020
126	12	1380
126	13	3800
126	14	4980
126	15	7465
126	16	5805
126	17	6430
126	18	4800
126	19	8635
127	0	9545
127	1	585
127	2	2690
127	3	4025
127	4	5700
127	5	1365
127	6	8420
127	7	6055
127	8	8370
127	9	8475
127	10	5110
127	11	8835
127	12	5290
127	13	1485
127	14	7920
127	15	7830
127	16	585
127	17	2250
127	18	8910
127	19	8995
128	0	9710
128	1	4800
128	2	685
128	3	8450
128	4	8030
128	5	9740
128	6	1720
128	7	2240
128	8	685
128	9	1890
128	10	2150
128	11	3850
128	12	3240
128	13	955
128	14	4515
128	15	3655
128	16	5145
128	17	2155
128	18	9495
128	19	890
129	0	5720
129	1	9180
129	2	7005
129	3	3695
129	4	6380
129	5	8985
129	6	6290
129	7	6715
129	8	3245
129	9	8285
129	10	4160
129	11	125
129	12	3085
129	13	160
129	14	8355
129	15	1685
129	16	5930
129	17	3780
129	18	1125
129	19	3380
130	0	9505
130	1	7385
130	2	8375
130	3	1940
130	4	1515
130	5	860
130	6	3220
130	7	6370
130	8	1440
130	9	6650
130	10	7005
130	11	8970
130	12	8380
130	13	9860
130	14	2195
130	15	6205
130	16	7550
130	17	9260
130	18	6125
130	19	7525
131	0	6795
131	1	4135
131	2	3485
131	3	4340
131	4	4160
131	5	9695
131	6	6120
131	7	1265
131	8	9785
131	9	5555
131	10	2945
131	11	2110
131	12	6385
131	13	3770
131	14	8845
131	15	1430
131	16	725
131	17	585
131	18	8655
131	19	1005
132	0	2155
132	1	8415
132	2	225
132	3	9820
132	4	9150
132	5	9780
132	6	705
132	7	4735
132	8	7170
132	9	7225
132	10	7160
132	11	1290
132	12	5270
132	13	9460
132	14	8285
132	15	1520
132	16	2585
132	17	8790
132	18	8475
132	19	3410
133	0	2455
133	1	805
133	2	4685
133	3	6890
133	4	9265
133	5	1340
133	6	9770
133	7	4815
133	8	6405
133	9	7520
133	10	4630
133	11	7805
133	12	415
133	13	1295
133	14	3260
133	15	8390
133	16	7785
133	17	9610
133	18	6935
133	19	1920
134	0	420
134	1	4590
134	2	725
134	3	6365
134	4	260
134	5	725
134	6	8325
134	7	9240
134	8	3160
134	9	6405
134	10	9740
134	11	9205
134	12	3545
134	13	3000
134	14	975
134	15	340
134	16	3085
134	17	8505
134	18	2380
134	19	275
135	0	3495
135	1	6875
135	2	5000
135	3	3400
135	4	5295
135	5	4265
135	6	7625
135	7	5310
135	8	6345
135	9	655
135	10	4515
135	11	3725
135	12	6935
135	13	4880
135	14	1330
135	15	2930
135	16	7745
135	17	1980
135	18	5825
135	19	1245
136	0	2670
136	1	625
136	2	6400
136	3	1125
136	4	5910
136	5	6420
136	6	720
136	7	5420
136	8	8250
136	9	5920
136	10	1685
136	11	3090
136	12	6185
136	13	8690
136	14	1070
136	15	9345
136	16	6285
136	17	7035
136	18	5700
136	19	50
137	0	2235
137	1	2220
137	2	5120
137	3	9575
137	4	1745
137	5	4195
137	6	8575
137	7	2250
137	8	6070
137	9	6780
137	10	2900
137	11	9040
137	12	7865
137	13	7970
137	14	2840
137	15	7180
137	16	4350
137	17	1500
137	18	6665
137	19	750
138	0	1940
138	1	115
138	2	4035
138	3	9540
138	4	2710
138	5	4725
138	6	2375
138	7	6590
138	8	6970
138	9	3750
138	10	435
138	11	535
138	12	6210
138	13	2195
138	14	4945
138	15	4430
138	16	8615
138	17	9040
138	18	80
138	19	4955
139	0	6785
139	1	905
139	2	290
139	3	3225
139	4	3315
139	5	9950
139	6	4355
139	7	960
139	8	6495
139	9	345
139	10	1455
139	11	5155
139	12	4725
139	13	835
139	14	4030
139	15	3035
139	16	5440
139	17	525
139	18	8855
139	19	4230
140	0	9025
140	1	7820
140	2	8710
140	3	5295
140	4	8430
140	5	3515
140	6	4390
140	7	4485
140	8	6365
140	9	7750
140	10	6740
140	11	3935
140	12	8735
140	13	3435
140	14	8250
140	15	3655
140	16	5380
140	17	9965
140	18	6560
140	19	240
141	0	4250
141	1	5455
141	2	7485
141	3	6285
141	4	1205
141	5	4785
141	6	7360
141	7	1075
141	8	5930
141	9	5965
141	10	9960
141	11	735
141	12	6525
141	13	3895
141	14	2550
141	15	2005
141	16	9770
141	17	8135
141	18	2360
141	19	6230
142	0	1085
142	1	4940
142	2	3115
142	3	4905
142	4	7715
142	5	7050
142	6	9405
142	7	9705
142	8	1535
142	9	9510
142	10	2465
142	11	1075
142	12	5780
142	13	6100
142	14	6930
142	15	515
142	16	105
142	17	8300
142	18	1190
142	19	6840
143	0	3830
143	1	1555
143	2	4300
143	3	1635
143	4	9090
143	5	4280
143	6	8080
143	7	7125
143	8	6960
143	9	5340
143	10	1565
143	11	2340
143	12	7035
143	13	9735
143	14	6100
143	15	1755
143	16	5875
143	17	8215
143	18	8585
143	19	7160
144	0	3110
144	1	695
144	2	3490
144	3	810
144	4	5145
144	5	1210
144	6	9860
144	7	5320
144	8	3125
144	9	9175
144	10	2575
144	11	9390
144	12	4115
144	13	270
144	14	215
144	15	4150
144	16	7015
144	17	2805
144	18	9485
144	19	6055
145	0	9705
145	1	2140
145	2	485
145	3	5795
145	4	6650
145	5	2570
145	6	3995
145	7	3850
145	8	7830
145	9	3555
145	10	7435
145	11	6525
145	12	2410
145	13	6720
145	14	3735
145	15	3680
145	16	3360
145	17	8005
145	18	9165
145	19	7915
146	0	4660
146	1	8125
146	2	1030
146	3	1230
146	4	9615
146	5	7420
146	6	9490
146	7	9505
146	8	8685
146	9	2345
146	10	3135
146	11	3720
146	12	2100
146	13	7305
146	14	8380
146	15	4745
146	16	25
146	17	290
146	18	8150
146	19	7995
147	0	3500
147	1	9950
147	2	7095
147	3	90
147	4	8535
147	5	2385
147	6	3970
147	7	4350
147	8	8405
147	9	6600
147	10	8255
147	11	7895
147	12	4000
147	13	1985
147	14	7655
147	15	8895
147	16	4115
147	17	7955
147	18	7455
147	19	7670
148	0	7715
148	1	7395
148	2	1500
148	3	7755
148	4	8640
148	5	3810
148	6	7840
148	7	8720
148	8	3765
148	9	3485
148	10	5810
148	11	230
148	12	1200
148	13	4375
148	14	4410
148	15	750
148	16	7080
148	17	2730
148	18	6680
148	19	7670
149	0	8850
149	1	165
149	2	8690
149	3	6260
149	4	2345
149	5	3400
149	6	5410
149	7	2335
149	8	1660
149	9	3625
149	10	3535
149	11	9195
149	12	3920
149	13	9750
149	14	8820
149	15	1215
149	16	7160
149	17	2040
149	18	5870
149	19	4790
150	0	5060
150	1	4650
150	2	9840
150	3	210
150	4	1005
150	5	9815
150	6	9395
150	7	5535
150	8	4210
150	9	5965
150	10	5995
150	11	6845
150	12	6820
150	13	3610
150	14	7555
150	15	1750
150	16	1195
150	17	3455
150	18	8520
150	19	6635
151	0	9250
151	1	8950
151	2	5535
151	3	6695
151	4	9675
151	5	2435
151	6	5655
151	7	4960
151	8	1080
151	9	3725
151	10	1215
151	11	3035
151	12	1610
151	13	5230
151	14	7120
151	15	2410
151	16	8260
151	17	830
151	18	4210
151	19	2955
152	0	5445
152	1	6790
152	2	9810
152	3	9905
152	4	7150
152	5	4080
152	6	4585
152	7	5860
152	8	330
152	9	4830
152	10	8400
152	11	7230
152	12	5590
152	13	6025
152	14	6125
152	15	5775
152	16	9885
152	17	6075
152	18	6545
152	19	1525
153	0	6280
153	1	7295
153	2	825
153	3	3085
153	4	6315
153	5	1690
153	6	7020
153	7	3295
153	8	3705
153	9	7220
153	10	6680
153	11	9855
153	12	3595
153	13	6655
153	14	6440
153	15	7115
153	16	8285
153	17	3905
153	18	3880
153	19	1640
154	0	180
154	1	2050
154	2	6650
154	3	3400
154	4	9445
154	5	6210
154	6	2855
154	7	7455
154	8	7910
154	9	950
154	10	5330
154	11	6405
154	12	3170
154	13	5230
154	14	4520
154	15	1830
154	16	9590
154	17	9885
154	18	3735
154	19	6995
155	0	8875
155	1	3795
155	2	5870
155	3	5940
155	4	6935
155	5	1445
155	6	1985
155	7	5335
155	8	2465
155	9	1460
155	10	9280
155	11	1680
155	12	480
155	13	2295
155	14	955
155	15	2215
155	16	9245
155	17	4475
155	18	5945
155	19	7430
156	0	4500
156	1	1940
156	2	8635
156	3	6165
156	4	3770
156	5	2465
156	6	4460
156	7	1325
156	8	4960
156	9	7400
156	10	9960
156	11	4235
156	12	4385
156	13	5255
156	14	7825
156	15	3295
156	16	8125
156	17	9575
156	18	3260
156	19	775
157	0	180
157	1	675
157	2	7235
157	3	2070
157	4	495
157	5	4900
157	6	3255
157	7	7595
157	8	9815
157	9	5290
157	10	3130
157	11	400
157	12	9760
157	13	4550
157	14	6120
157	15	8120
157	16	7675
157	17	6835
157	18	2185
157	19	7120
158	0	2705
158	1	7695
158	2	9920
158	3	7395
158	4	2180
158	5	8780
158	6	2885
158	7	5355
158	8	7850
158	9	5860
158	10	1345
158	11	7480
158	12	3945
158	13	7705
158	14	175
158	15	950
158	16	880
158	17	3685
158	18	7605
158	19	5680
159	0	3360
159	1	3375
159	2	3670
159	3	610
159	4	8245
159	5	9480
159	6	85
159	7	1835
159	8	9580
159	9	990
159	10	615
159	11	9910
159	12	7515
159	13	6330
159	14	4860
159	15	4510
159	16	1290
159	17	9595
159	18	2835
159	19	7240
160	0	7080
160	1	6730
160	2	5250
160	3	9610
160	4	8495
160	5	6200
160	6	6740
160	7	2650
160	8	3420
160	9	5400
160	10	4145
160	11	9085
160	12	7560
160	13	3105
160	14	3320
160	15	3970
160	16	3715
160	17	8455
160	18	8485
160	19	160
161	0	7100
161	1	8765
161	2	360
161	3	3395
161	4	7255
161	5	8775
161	6	4105
161	7	6115
161	8	3865
161	9	3305
161	10	2225
161	11	3420
161	12	3120
161	13	8090
161	14	2690
161	15	3630
161	16	8540
161	17	9225
161	18	455
161	19	7135
162	0	1200
162	1	5830
162	2	3800
162	3	8695
162	4	6965
162	5	9890
162	6	2590
162	7	9495
162	8	5220
162	9	1640
162	10	1885
162	11	9515
162	12	9425
162	13	625
162	14	2985
162	15	9525
162	16	955
162	17	4390
162	18	6165
162	19	4535
163	0	5125
163	1	4860
163	2	3605
163	3	6845
163	4	9275
163	5	7260
163	6	8835
163	7	7055
163	8	4275
163	9	9080
163	10	360
163	11	4240
163	12	3385
163	13	9260
163	14	6240
163	15	2645
163	16	2945
163	17	8470
163	18	6785
163	19	2405
164	0	3445
164	1	3780
164	2	3615
164	3	75
164	4	7605
164	5	5245
164	6	3710
164	7	3070
164	8	9500
164	9	3475
164	10	8185
164	11	7625
164	12	4930
164	13	4660
164	14	8765
164	15	9610
164	16	5060
164	17	2305
164	18	1680
164	19	4300
165	0	840
165	1	2615
165	2	5125
165	3	7730
165	4	7545
165	5	7435
165	6	4455
165	7	6625
165	8	5035
165	9	5800
165	10	9600
165	11	8465
165	12	9780
165	13	700
165	14	2505
165	15	9000
165	16	1435
165	17	2195
165	18	4125
165	19	1385
166	0	4440
166	1	9235
166	2	8325
166	3	2250
166	4	300
166	5	7255
166	6	9985
166	7	9550
166	8	7540
166	9	7950
166	10	3995
166	11	7440
166	12	3295
166	13	6040
166	14	1130
166	15	1755
166	16	8365
166	17	3740
166	18	6855
166	19	4365
167	0	5705
167	1	3975
167	2	2000
167	3	7100
167	4	9825
167	5	5675
167	6	4155
167	7	1115
167	8	5165
167	9	4240
167	10	1340
167	11	2070
167	12	7425
167	13	5260
167	14	2435
167	15	9085
167	16	785
167	17	3300
167	18	9105
167	19	5195
168	0	6075
168	1	8930
168	2	235
168	3	1670
168	4	3620
168	5	2265
168	6	6660
168	7	7290
168	8	9770
168	9	4455
168	10	7695
168	11	350
168	12	1240
168	13	3820
168	14	8870
168	15	2470
168	16	5440
168	17	810
168	18	3960
168	19	2365
169	0	6490
169	1	2570
169	2	4470
169	3	2120
169	4	2850
169	5	1265
169	6	4220
169	7	2050
169	8	2605
169	9	1945
169	10	7400
169	11	8980
169	12	5395
169	13	2730
169	14	1855
169	15	6495
169	16	4850
169	17	7890
169	18	9210
169	19	7410
170	0	5335
170	1	425
170	2	9330
170	3	8360
170	4	3130
170	5	3150
170	6	2730
170	7	9925
170	8	2550
170	9	6370
170	10	9735
170	11	2050
170	12	9645
170	13	5285
170	14	9015
170	15	470
170	16	1175
170	17	580
170	18	3450
170	19	2595
171	0	2190
171	1	2445
171	2	3470
171	3	2140
171	4	35
171	5	7480
171	6	1560
171	7	150
171	8	8190
171	9	3295
171	10	7010
171	11	6650
171	12	2165
171	13	7485
171	14	7585
171	15	8875
171	16	9020
171	17	3390
171	18	1675
171	19	8785
172	0	7775
172	1	5090
172	2	8275
172	3	6175
172	4	2205
172	5	4305
172	6	2635
172	7	6615
172	8	7770
172	9	1365
172	10	9875
172	11	4365
172	12	6930
172	13	8410
172	14	7015
172	15	4830
172	16	65
172	17	5530
172	18	1540
172	19	9695
173	0	7680
173	1	7275
173	2	9335
173	3	5545
173	4	5335
173	5	3340
173	6	7395
173	7	6250
173	8	2605
173	9	4890
173	10	4105
173	11	3045
173	12	8345
173	13	975
173	14	2480
173	15	195
173	16	5065
173	17	9920
173	18	2360
173	19	565
174	0	3520
174	1	810
174	2	9435
174	3	9155
174	4	1310
174	5	435
174	6	6985
174	7	1565
174	8	5345
174	9	6030
174	10	6580
174	11	8935
174	12	5230
174	13	5010
174	14	2070
174	15	6205
174	16	9225
174	17	1590
174	18	2895
174	19	975
175	0	1755
175	1	6000
175	2	7690
175	3	850
175	4	8940
175	5	930
175	6	2175
175	7	6295
175	8	7700
175	9	2445
175	10	2015
175	11	7405
175	12	3840
175	13	9950
175	14	5680
175	15	9430
175	16	1860
175	17	2160
175	18	5800
175	19	945
176	0	4020
176	1	1585
176	2	600
176	3	2115
176	4	7255
176	5	9055
176	6	490
176	7	6230
176	8	4680
176	9	2950
176	10	55
176	11	9900
176	12	4405
176	13	2665
176	14	9505
176	15	1490
176	16	4240
176	17	5225
176	18	5580
176	19	9220
177	0	5795
177	1	8880
177	2	7380
177	3	6605
177	4	4945
177	5	3970
177	6	4580
177	7	1110
177	8	9480
177	9	5920
177	10	5840
177	11	8845
177	12	4575
177	13	5850
177	14	8385
177	15	9950
177	16	3615
177	17	6850
177	18	6560
177	19	2850
178	0	4065
178	1	8315
178	2	5420
178	3	5435
178	4	2890
178	5	1840
178	6	8185
178	7	7330
178	8	6910
178	9	6120
178	10	4930
178	11	955
178	12	1660
178	13	745
178	14	4555
178	15	7400
178	16	3770
178	17	4190
178	18	5305
178	19	8610
179	0	9630
179	1	5620
179	2	9825
179	3	6905
179	4	3805
179	5	2970
179	6	2505
179	7	4200
179	8	7830
179	9	8580
179	10	6015
179	11	3620
179	12	4515
179	13	2940
179	14	7030
179	15	3330
179	16	1955
179	17	1950
179	18	3730
179	19	4730
180	0	4390
180	1	2440
180	2	8720
180	3	10580
180	4	580
180	5	3410
180	6	19120
180	7	9200
180	8	13600
180	9	4650
180	10	12710
180	11	15610
180	12	3460
180	13	13460
180	14	6330
180	15	10990
180	16	4560
180	17	18670
180	18	1510
180	19	15590
181	0	5770
181	1	15390
181	2	13040
181	3	9450
181	4	9350
181	5	10610
181	6	2710
181	7	3740
181	8	9650
181	9	160
181	10	10400
181	11	18840
181	12	1330
181	13	19590
181	14	2950
181	15	8400
181	16	9770
181	17	4460
181	18	8630
181	19	9190
182	0	9870
182	1	18830
182	2	11500
182	3	580
182	4	7410
182	5	2040
182	6	15090
182	7	16750
182	8	7030
182	9	5430
182	10	10090
182	11	10850
182	12	4850
182	13	4740
182	14	19930
182	15	2940
182	16	6430
182	17	1930
182	18	16670
182	19	7340
183	0	10230
183	1	7620
183	2	15690
183	3	1660
183	4	17470
183	5	8470
183	6	16360
183	7	13450
183	8	3260
183	9	9660
183	10	16740
183	11	7050
183	12	17970
183	13	17180
183	14	10140
183	15	15340
183	16	16030
183	17	3770
183	18	11780
183	19	7070
184	0	9390
184	1	5920
184	2	11790
184	3	1350
184	4	610
184	5	6620
184	6	9770
184	7	16470
184	8	19040
184	9	16660
184	10	14900
184	11	13410
184	12	110
184	13	19780
184	14	8180
184	15	12900
184	16	4320
184	17	2870
184	18	8420
184	19	18240
185	0	18940
185	1	10780
185	2	15570
185	3	17710
185	4	8990
185	5	18130
185	6	11990
185	7	8970
185	8	10940
185	9	10050
185	10	14060
185	11	1350
185	12	7790
185	13	9090
185	14	3810
185	15	10250
185	16	1460
185	17	15370
185	18	2490
185	19	12100
186	0	6460
186	1	2410
186	2	2920
186	3	12530
186	4	4980
186	5	7290
186	6	11920
186	7	17560
186	8	4420
186	9	16440
186	10	11150
186	11	17350
186	12	6200
186	13	11790
186	14	15210
186	15	13660
186	16	2360
186	17	11060
186	18	15150
186	19	10570
187	0	16210
187	1	6150
187	2	5520
187	3	4040
187	4	8590
187	5	13680
187	6	3810
187	7	9910
187	8	4020
187	9	5600
187	10	10840
187	11	9150
187	12	12600
187	13	15260
187	14	4950
187	15	830
187	16	6780
187	17	4190
187	18	6200
187	19	17730
188	0	15700
188	1	19860
188	2	9170
188	3	470
188	4	4920
188	5	4170
188	6	2010
188	7	320
188	8	5970
188	9	17670
188	10	13010
188	11	16270
188	12	9930
188	13	8380
188	14	6360
188	15	4660
188	16	13640
188	17	230
188	18	12280
188	19	14480
189	0	4470
189	1	14020
189	2	9260
189	3	15160
189	4	2550
189	5	6240
189	6	8630
189	7	18040
189	8	2830
189	9	9840
189	10	13050
189	11	13630
189	12	15950
189	13	8520
189	14	8800
189	15	17300
189	16	16950
189	17	2390
189	18	2810
189	19	19730
190	0	8460
190	1	9100
190	2	17210
190	3	14860
190	4	5060
190	5	9960
190	6	6860
190	7	3200
190	8	2540
190	9	3250
190	10	18900
190	11	13560
190	12	4580
190	13	14680
190	14	17600
190	15	9180
190	16	17690
190	17	19120
190	18	19480
190	19	11130
191	0	19650
191	1	11430
191	2	14930
191	3	6090
191	4	2180
191	5	15390
191	6	240
191	7	10130
191	8	11530
191	9	15280
191	10	7100
191	11	18370
191	12	16050
191	13	18560
191	14	13920
191	15	5970
191	16	18500
191	17	6740
191	18	19640
191	19	5610
192	0	7210
192	1	4460
192	2	510
192	3	17240
192	4	15180
192	5	8100
192	6	8100
192	7	19260
192	8	16200
192	9	14290
192	10	16440
192	11	5380
192	12	7840
192	13	2590
192	14	12480
192	15	9010
192	16	1600
192	17	5730
192	18	14020
192	19	4480
193	0	14540
193	1	9280
193	2	2610
193	3	8190
193	4	16580
193	5	15640
193	6	7970
193	7	2430
193	8	14970
193	9	10620
193	10	14770
193	11	16210
193	12	2440
193	13	4470
193	14	18690
193	15	4050
193	16	2980
193	17	4350
193	18	7870
193	19	1540
194	0	18660
194	1	10130
194	2	10860
194	3	15720
194	4	2430
194	5	8210
194	6	18130
194	7	19550
194	8	14220
194	9	2870
194	10	4220
194	11	15000
194	12	14940
194	13	30
194	14	14110
194	15	19560
194	16	4380
194	17	2430
194	18	9630
194	19	9310
195	0	18720
195	1	6490
195	2	9280
195	3	3320
195	4	18610
195	5	1810
195	6	9920
195	7	18890
195	8	9760
195	9	17560
195	10	10650
195	11	15060
195	12	11850
195	13	6500
195	14	18720
195	15	5320
195	16	7040
195	17	11150
195	18	18770
195	19	17040
196	0	11620
196	1	12870
196	2	11270
196	3	12520
196	4	1690
196	5	4940
196	6	12100
196	7	9250
196	8	13650
196	9	12600
196	10	12380
196	11	4930
196	12	720
196	13	2200
196	14	17800
196	15	18760
196	16	850
196	17	3240
196	18	2380
196	19	17020
197	0	13290
197	1	8370
197	2	14380
197	3	16040
197	4	6960
197	5	17590
197	6	2490
197	7	15210
197	8	16070
197	9	16460
197	10	11750
197	11	5730
197	12	7660
197	13	12730
197	14	14240
197	15	13380
197	16	11620
197	17	17660
197	18	8350
197	19	11870
198	0	12420
198	1	18060
198	2	16610
198	3	9490
198	4	4360
198	5	7950
198	6	17340
198	7	4830
198	8	14970
198	9	4840
198	10	16790
198	11	9510
198	12	18090
198	13	15430
198	14	1640
198	15	18240
198	16	17310
198	17	12070
198	18	16060
198	19	3110
199	0	14500
199	1	9490
199	2	2110
199	3	2850
199	4	18710
199	5	7000
199	6	11510
199	7	830
199	8	18090
199	9	18010
199	10	5280
199	11	7540
199	12	12170
199	13	12700
199	14	16630
199	15	1910
199	16	10770
199	17	9300
199	18	510
199	19	13850
200	0	4840
200	1	530
200	2	17560
200	3	12070
200	4	15790
200	5	13480
200	6	11570
200	7	8300
200	8	17370
200	9	11080
200	10	7170
200	11	10240
200	12	15830
200	13	420
200	14	7190
200	15	4470
200	16	11370
200	17	4670
200	18	13670
200	19	3700
201	0	13090
201	1	19090
201	2	5420
201	3	12340
201	4	10070
201	5	11400
201	6	2230
201	7	4260
201	8	14090
201	9	5270
201	10	12490
201	11	4170
201	12	560
201	13	13720
201	14	14030
201	15	12650
201	16	13220
201	17	2230
201	18	19380
201	19	12490
202	0	14390
202	1	5120
202	2	4780
202	3	12600
202	4	8660
202	5	11930
202	6	14750
202	7	13720
202	8	15880
202	9	17680
202	10	6830
202	11	7940
202	12	19780
202	13	13420
202	14	16340
202	15	2750
202	16	12590
202	17	17710
202	18	14810
202	19	3600
203	0	5570
203	1	18180
203	2	11950
203	3	18930
203	4	6090
203	5	6600
203	6	7530
203	7	16040
203	8	19100
203	9	6540
203	10	4140
203	11	17670
203	12	17530
203	13	6940
203	14	1980
203	15	10910
203	16	4230
203	17	1530
203	18	12710
203	19	16600
204	0	19470
204	1	2730
204	2	10140
204	3	7170
204	4	2870
204	5	16180
204	6	560
204	7	5560
204	8	8650
204	9	10650
204	10	5240
204	11	4600
204	12	15720
204	13	9610
204	14	8880
204	15	14850
204	16	820
204	17	9490
204	18	1510
204	19	19740
205	0	11830
205	1	12350
205	2	6320
205	3	4130
205	4	14850
205	5	11180
205	6	9430
205	7	6100
205	8	13980
205	9	3180
205	10	18680
205	11	4610
205	12	19760
205	13	17400
205	14	7300
205	15	18650
205	16	820
205	17	8900
205	18	8740
205	19	6530
206	0	14710
206	1	3250
206	2	3660
206	3	17780
206	4	16830
206	5	16220
206	6	6240
206	7	16850
206	8	5660
206	9	8290
206	10	5480
206	11	7860
206	12	16850
206	13	8730
206	14	14150
206	15	14290
206	16	11580
206	17	11160
206	18	7250
206	19	19600
207	0	17790
207	1	18840
207	2	17870
207	3	12010
207	4	18540
207	5	10550
207	6	2700
207	7	3970
207	8	700
207	9	8000
207	10	9200
207	11	14420
207	12	18270
207	13	460
207	14	16640
207	15	14820
207	16	6140
207	17	13930
207	18	2080
207	19	13050
208	0	4370
208	1	4550
208	2	15970
